formula,c_11,c_12,c_13,c_22,c_23,c_33
Ti2Cl2Se2,114.67790421624905,7.85223435861093,-2.6123774482668124e-11,71.07535940266908,-3.1056262607107012e-9,47.9532720975037
Ti2Cl4,75.75766215907595,8.603240988219108,-1.5702808021192333e-9,70.19609205128742,-2.957314728268766e-8,57.927040122355486
Ti2F2,109.25208646616407,79.24799704982945,0.5305177085811016,112.75027864485747,0.6031638659245893,65.2998488787544
Ti2F2N,142.24207434206215,26.40948421841704,0.059921247173235465,141.13478588759733,0.05054042813536622,111.41996196613952
Ti2H2NO2,177.87958950438454,33.952977138191144,0.2867603333457619,178.38913710726064,0.2918428230672507,144.59105692977303
Ti2I2,55.84784268989153,36.357466611789,1.0455154255751551e-5,55.84928001011165,1.0455154255751551e-5,33.35030723241295
Ti2I2N2,153.7879866218585,43.27376761222334,-8.553671657137249e-10,142.75718222901733,-8.027001893320797e-10,127.60748921162545
Ti2I2O2,173.25050100495918,28.19832849758675,-3.00952199665795e-8,130.51444651694607,-3.018689893552058e-9,41.50634373416997
Ti2I2Se2,106.12373207307715,5.836449263345336,1.6395723277088032e-9,68.62430005845894,1.7691254219197124e-9,39.58933649777852
Ti2I4,51.71904350628659,9.253985575666894,1.1006638488883438e-8,51.08128788794403,-9.72944083291798e-10,45.39392861177958
