formula,c_11,c_12,c_13,c_22,c_23,c_33
Re2I2,84.30088182048901,138.59240372064002,-0.0,84.30088182048901,-0.0,8.418535508535
Re2N2,145.110525354621,124.812814155312,0.0,145.110525354621,0.0,33.969268847106
Re2O2,118.689768605388,188.60067409712101,0.0,118.689768605388,0.0,30.225570712608
Re2P2,-52.983915033018,249.04376961519898,-0.0,-52.983915033018,0.0,37.794950734017
Re2S2,142.310145538275,79.564818399669,0.0,142.310145538275,0.0,39.222640009737
Re2Se2,127.706107666416,56.288064158387996,-0.0,127.706107666416,0.0,22.895051263152002
Re2Te2,110.941651879749,32.027339561292,0.0,110.941651879749,0.0,12.727486173954
Rh2Br2,46.264682459889,39.952300917108005,-0.0,46.264682459889,-0.0,25.470641660211
Rh2Cl2,55.708850692706996,49.026173725068,0.0,55.708850692706996,-0.0,40.160245366428
Rh2F2,68.027005933428,63.36271273906501,0.0,68.027005933428,0.0,57.501306128334
Rh2I2,58.406764595775,22.989508008594,0.0,58.406764595775,0.0,29.276888456364
Rh2N2,106.69293529995899,106.819024584423,0.0,106.69293529995899,0.0,100.833622829442
Rh2O2,107.092438469907,51.297489222963,0.0,107.092438469907,0.0,-12.83340558162
Rh2S2,47.948701845663,28.978344888312,0.0,47.948701845663,-0.0,52.778230050771
Rh2Se2,29.624074860264002,94.980849954681,-0.0,29.624074860264002,0.0,47.557207843551005
Ru2Br2,62.111427221898005,45.409060855611,0.0,62.111427221898005,0.0,39.81327939834
Ru2Cl2,51.91434210354301,77.740950860832,0.0,51.91434210354301,-0.0,45.837000245307
Ru2F2,83.520869699727,97.042163602344,0.0,83.520869699727,0.0,25.333824499563004
Ru2I2,47.127468228057005,48.051369825102,-0.0,47.127468228057005,0.0,39.017340790161
Ru2N2,151.164115254114,122.474339213361,0.0,151.164115254114,0.0,93.543810526602
Ru2O2,19.597772387256,189.10932973331103,0.0,19.597772387256,0.0,71.42561180424
Ru2S2,73.413299890695,55.071736087074,0.0,73.413299890695,0.0,74.036894433192
Ru2Se2,62.248207643244,33.050896515012,-0.0,62.248207643244,0.0,56.609441202633
Sb2As2,37.990109906241,28.314300374313003,0.0,37.990109906241,0.0,-15.200518809480002
Sb2Br2,30.422750546442003,12.840367679349,0.0,30.422750546442003,0.0,-4.641955698747
Sb2Cl2,24.251649989502,14.11064741565,-0.0,24.251649989502,-0.0,-10.12149400449
